CHL,SST,Salinity,Wind_Speed_ERA5,Wind_direction_ERA5,TP,STD:200KM,STD:100KM,STD_SST_12M,STD_SST_6month,salinty_STD_6months,Status_TR10,delta(200-100),Next_Month_CHL,Next_month_Status
2.06654,21.75,17349.88889,2.705171459,8.776810172,0.00021,0.7113,0.6402,3.565341752,3.577931976,367.4634406,NON_BLOOM,0.0711,8.25526,NON_BLOOM
8.25526,22.895,17032.93333,1.89026463,3.499207801,0.00119,0.6515,0.4518,3.647776435,3.024815995,545.7837148,NON_BLOOM,0.1997,4.04757,NON_BLOOM
4.04757,25.085,16718.71429,1.761090884,71.46068928,0.00004,0.8752,0.8426,3.638038334,1.950300725,676.1251537,NON_BLOOM,0.0326,0.57555,NON_BLOOM
0.57555,28.755,16972.73333,2.811587694,80.31708574,0,0.8679,0.7592,3.651857095,2.290009098,596.8309398,NON_BLOOM,0.1087,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.5928,
0.5928,31.91,18096.96552,0.644256663,46.5306462,0,0.8999,0.6726,3.771581302,2.579511689,589.3418104,NON_BLOOM,0.2273,0.92072,NON_BLOOM
0.92072,30.365,18177.7,1.07925652,10.4917558,0,0.6738,0.4848,3.770981005,1.256667772,494.8995103,NON_BLOOM,0.189,3.05432,NON_BLOOM
3.05432,27.045,18302.89655,1.162873843,54.08806916,0.00005,0.7824,0.7182,3.774741621,1.814535447,364.1183864,NON_BLOOM,0.0642,2.72229,NON_BLOOM
2.72229,24.65,17855.63333,3.353348838,19.34787255,0.00001,0.5963,0.6877,3.808140472,2.910714999,222.6252458,NON_BLOOM,-0.0914,2.76368,NON_BLOOM
2.76368,23.555,17703.7931,3.031541516,37.88841877,0.00032,0.6969,0.7036,3.751424081,3.370516054,235.5518072,NON_BLOOM,-0.0067,6.47664,NON_BLOOM
6.47664,23.235,17512.51852,2.284289872,37.36980101,0.0001,0.5408,0.4753,3.576635091,3.335236956,276.4266498,NON_BLOOM,0.0655,1.9466,NON_BLOOM
1.9466,23.405,17405.75,1.083671754,18.39033772,0.00019,0.6666,0.523,3.521540535,2.581586103,327.0615889,NON_BLOOM,0.1436,0.9608,NON_BLOOM
0.9608,25.1,16954.89655,3.220095385,76.13540837,0,0.9317,0.8148,3.520589045,1.326133687,414.0591746,NON_BLOOM,0.1169,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.64117,
0.64117,31.815,18327.71429,0.726387516,15.97838921,0,0.5452,0.355,3.535768692,2.710090712,529.22427,NON_BLOOM,0.1902,0.92482,NON_BLOOM
0.92482,30.77,18219.66667,1.12056712,10.48328339,0,0.5295,0.3301,3.562681477,1.557519395,468.7035488,NON_BLOOM,0.1994,1.19389,NON_BLOOM
1.19389,28.495,18365.62069,1.730336296,-13.16696637,0.00042,0.5071,0.3806,3.56116905,1.487772384,377.6939622,NON_BLOOM,0.1265,3.10441,NON_BLOOM
3.10441,25.47,18050.43333,2.826515158,4.543886929,0.00031,0.6415,0.6409,3.506071718,2.578186809,158.5891725,NON_BLOOM,0.0006,2.70821,NON_BLOOM
2.70821,23.555,17840.26667,3.978019516,39.90093421,0.00069,0.7571,0.7852,3.506071718,3.306786792,177.1109571,NON_BLOOM,-0.0281,3.60395,NON_BLOOM
3.60395,23.005,17460.92857,2.691009014,63.13670909,0.00014,0.8683,0.6785,3.532289056,3.405773285,315.2547449,NON_BLOOM,0.1898,2.13953,NON_BLOOM
2.13953,23.745,17178.56667,2.001601111,66.48892338,0.00075,0.4875,0.3523,3.497114584,2.861768101,417.321967,NON_BLOOM,0.1352,1.58236,NON_BLOOM
1.58236,24.515,16918.48276,3.13868633,86.11324813,0.00003,0.6892,0.6224,3.540349044,1.828851529,500.091988,NON_BLOOM,0.0668,0.6865,NON_BLOOM
0.6865,27.26,17029.7,3.134556187,72.95229047,0,1.0032,1.034,3.542802465,1.426322973,415.8526107,NON_BLOOM,-0.0308,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.46596,
0.46596,32.52,18079.3,1.168476866,-19.16161743,0,0.4563,0.4743,3.487460772,3.462860892,437.5539581,NON_BLOOM,-0.018,0.61316,NON_BLOOM
0.61316,31.85,18184.40741,1.137948259,16.90647823,0,1.1275,0.7924,3.490838083,2.923680258,487.4245297,NON_BLOOM,0.3351,1.30166,NON_BLOOM
1.30166,31.27,18353.28571,1.850746031,78.17705508,0,0.5846,0.4483,3.528890559,1.761693472,429.3028134,NON_BLOOM,0.1363,1.52469,NON_BLOOM
1.52469,27.54,18712.17241,1.974686114,-9.85052775,0.00001,0.776,0.6211,3.523883294,1.666495825,328.5692487,NON_BLOOM,0.1549,4.43239,NON_BLOOM
4.43239,24.925,18240.03448,3.212976784,45.42234745,0.00001,0.6979,0.7483,3.556412904,2.811043203,267.627617,NON_BLOOM,-0.0504,17.27299,BLOOM
17.27299,23.26,17988.44828,2.105717884,60.26207301,0.00038,0.5305,0.544,3.585948755,3.563552086,232.975995,BLOOM,-0.0135,3.09708,NON_BLOOM
3.09708,22.5,17390.56604,1.309622315,73.7944338,0.00111,0.8128,0.6979,3.643141459,3.663302718,401.9392225,NON_BLOOM,0.1149,6.76345,NON_BLOOM
6.76345,23.115,16987.5,0.820008984,71.09311364,0.00163,0.8034,0.5923,3.702994354,3.094769781,587.138035,NON_BLOOM,0.2111,0.90381,NON_BLOOM
0.90381,26.18,16924.20755,2.009769869,86.66558059,0,0.9372,0.8567,3.61528353,1.809943983,658.8228209,NON_BLOOM,0.0805,0.55808,NON_BLOOM
0.55808,29.54,17141.99371,2.743767067,77.83390312,0,0.8289,0.8366,3.64537721,2.408389849,500.4533767,NON_BLOOM,-0.0077,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.62663,
0.62663,32.69,17884.21569,1.199699827,-29.37504685,0,0.8078,0.6672,3.846095671,3.621701948,372.2469453,NON_BLOOM,0.1406,0.70589,NON_BLOOM
0.70589,32,18025,0.874230583,-5.981651723,0,0.5535,0.4135,3.858404494,2.3633564,392.1464109,NON_BLOOM,0.14,1.44785,NON_BLOOM
1.44785,30.76,18288.78049,2.202137919,31.1218672,0,0.683,0.4374,3.826346418,1.176139223,358.2342397,NON_BLOOM,0.2456,2.29963,NON_BLOOM
2.29963,28.055,18507.92857,2.98367825,17.66051356,0.00001,0.8154,0.5886,3.822762599,1.646616902,314.2089987,NON_BLOOM,0.2268,2.92523,NON_BLOOM
2.92523,24.975,18497.6,2.959127301,-14.28336911,0.00077,0.7968,0.8926,3.819283582,2.8741686,304.2508845,NON_BLOOM,-0.0958,3.20127,NON_BLOOM
3.20127,22.875,17872.3,4.11502184,54.04397383,0.00006,0.6082,0.6964,3.861546785,3.632193342,266.5926503,NON_BLOOM,-0.0882,4.23871,NON_BLOOM
4.23871,22.54,16795.55556,1.546633369,60.8207129,0.00024,0.6489,0.5724,3.856716611,3.677706203,585.4603055,NON_BLOOM,0.0765,2.67408,NON_BLOOM
2.67408,23.705,16850.85185,2.291914353,78.6263804,0,0.849,0.6315,3.795959726,2.98172629,723.6141799,NON_BLOOM,0.2175,0.94486,NON_BLOOM
0.94486,26.625,16903.14286,2.612295867,77.31998267,0.00001,0.8546,0.8776,3.778540834,1.998683768,752.01559,NON_BLOOM,-0.023,0.40268,NON_BLOOM
0.40268,28.24,17113.34483,2.691978458,88.84768235,0,0.5754,0.622,3.75714449,2.04950536,632.6234784,NON_BLOOM,-0.0466,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,1.05922,
1.05922,30.695,17865.28194,2.413221198,16.18531947,0.00004,0.7458,0.4286,3.456146598,1.42649556,428.6303504,NON_BLOOM,0.3172,7.22359,NON_BLOOM
7.22359,27.345,17820.93269,2.435191915,6.628804053,0.00082,0.7251,0.6377,3.457080898,1.703429547,305.6304472,NON_BLOOM,0.0874,5.45541,NON_BLOOM
5.45541,25.47,17632.15,1.602015245,59.18623499,0.00005,0.5794,0.6397,3.426842646,2.587243814,231.8079094,NON_BLOOM,-0.0603,11.04452,BLOOM
11.04452,23.78,17061.90377,2.52381521,74.78920245,0.00002,0.5504,0.6098,3.326868105,3.229287417,405.0160032,BLOOM,-0.0594,1.39152,NON_BLOOM
1.39152,23.11,17051.54167,1.249090834,61.45985177,0.00088,0.6532,0.6425,3.254106914,3.127182904,393.4583842,NON_BLOOM,0.0107,4.18207,NON_BLOOM
4.18207,22.415,17163.9375,1.528764562,80.56756301,0.00051,0.6636,0.5225,3.408214546,2.845316937,349.4368872,NON_BLOOM,0.1411,3.58846,NON_BLOOM
3.58846,23.875,16860.42241,1.960792024,78.98416701,0.00112,1.1714,1.0916,3.567037461,1.635794277,342.6780175,NON_BLOOM,0.0798,1.03204,NON_BLOOM
1.03204,27.79,17303.60669,2.343368248,123.0309162,0,1.1139,0.9866,3.561974523,1.7748748,242.4002994,NON_BLOOM,0.1273,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.51987,
0.51987,32.61,17746.6625,0.681545374,-14.77391979,0,0.9606,0.7598,3.768337848,4.167492668,371.3066744,NON_BLOOM,0.2008,0.79082,NON_BLOOM
0.79082,32.75,17900.05603,0.778861929,39.00066412,0,0.8336,0.6736,3.914126193,3.349642601,378.1887469,NON_BLOOM,0.16,1.12204,NON_BLOOM
1.12204,31.175,17811.15,1.179325264,4.511921559,0,0.6279,0.2983,3.945336976,1.778121668,207.2669455,NON_BLOOM,0.3296,0.94227,NON_BLOOM
0.94227,28.295,17630.83621,2.386774441,-33.97421092,0.00091,0.579,0.4303,3.943162573,1.606822477,106.0087987,NON_BLOOM,0.1487,0.96256,NON_BLOOM
0.96256,25.61,17573.1125,0.842625416,-31.26356412,0.00215,0.8371,0.9968,3.93595523,2.739679751,130.3335032,NON_BLOOM,-0.1597,1.16186,NON_BLOOM
1.16186,24.055,17631.1125,1.620868943,72.87376797,0.00218,1.0417,1.1004,3.912165587,3.372104622,114.5602906,NON_BLOOM,-0.0587,0.86561,NON_BLOOM
0.86561,22.98,17305.79018,1.348914296,73.47450199,0.00001,0.8478,0.7796,3.925854649,3.595544407,188.5162851,NON_BLOOM,0.0682,2.03752,NON_BLOOM
2.03752,23.955,16865.35417,0.740675033,87.56561146,0.00058,0.5203,0.3181,3.763263765,2.866018822,308.5993403,NON_BLOOM,0.2022,1.29539,NON_BLOOM
1.29539,25.5,16851.53017,1.17712666,132.8072464,0.00049,1.0255,0.7842,3.635131507,1.708731051,337.4410232,NON_BLOOM,0.2413,0.54595,NON_BLOOM
0.54595,28.93,17164.15417,2.119189227,88.2341757,0,0.8536,0.9043,3.636623009,1.91292243,306.8340704,NON_BLOOM,-0.0507,0.56945,NON_BLOOM
0.56945,32.24,17749.06897,1.350295664,135.1392124,0,0.5229,0.5422,3.70677596,3.276143142,344.1852332,NON_BLOOM,-0.0193,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.59292,
0.59292,32.35,17990.78448,2.887770736,3.422351589,0,0.5419,0.3917,3.818439977,2.907072434,396.9673551,NON_BLOOM,0.1502,1.13894,NON_BLOOM
1.13894,30.08,17884.67932,2.361162472,-7.575744283,0,0.6702,0.6062,3.766422927,1.717921265,263.7539689,NON_BLOOM,0.064,0.9885,NON_BLOOM
0.9885,28.06,18175.21552,1.546259185,-7.892522247,0.00006,0.7427,0.5541,3.767632689,1.970072792,166.3065971,NON_BLOOM,0.1886,1.23205,NON_BLOOM
1.23205,26.045,17734.45833,1.571165983,-10.09260647,0.00008,0.5559,0.6316,3.742620146,2.819591677,168.2761515,NON_BLOOM,-0.0757,1.49721,NON_BLOOM
1.49721,23.255,17597.85417,1.454067751,14.90756412,0,0.8783,1.0751,3.826266675,3.590358617,185.1393359,NON_BLOOM,-0.1968,2.66889,NON_BLOOM
2.66889,23.47,17090.13889,2.048954671,78.1296802,0.00001,0.5558,0.4779,3.770739225,3.325804414,345.3525207,NON_BLOOM,0.0779,3.6071,NON_BLOOM
3.6071,24.375,16988.90833,2.856280466,71.09153207,0,0.5594,0.4778,3.730957112,2.496109334,420.4417658,NON_BLOOM,0.0816,0.9129,NON_BLOOM
0.9129,26.54,17052.15948,2.366211983,90.84615265,0,0.9301,0.7382,3.67315288,1.736676464,433.6803726,NON_BLOOM,0.1919,0.30141,NON_BLOOM
0.30141,29.32,16997.81667,1.604289873,110.1636904,0.00004,0.5906,0.6271,3.678247998,2.097521189,303.291659,NON_BLOOM,-0.0365,0.2935,NON_BLOOM
0.2935,31.03,17666.61207,1.594327684,79.40783556,0,0.5229,0.6022,3.591688225,2.958925293,285.5226583,NON_BLOOM,-0.0793,0.51111,NON_BLOOM
0.51111,32.355,17458.32917,0.839049524,86.07733012,0.00001,0.5806,0.5685,3.492061135,3.305158426,259.274466,NON_BLOOM,0.0121,0.67193,NON_BLOOM
0.67193,33.1,17436.95,0.926995685,-18.23428884,0,0.8128,0.5722,3.415186265,3.122458522,264.9309653,NON_BLOOM,0.2406,0.66276,NON_BLOOM
0.66276,32.15,17850.42672,2.39562174,34.51336146,0,0.6933,0.5948,3.395969425,2.232559101,305.7317787,NON_BLOOM,0.0985,1.01283,NON_BLOOM
1.01283,31.165,18515.90833,2.442759813,-0.365879892,0.00001,0.8299,0.443,3.455677369,1.210829605,465.0451853,NON_BLOOM,0.3869,4.09219,NON_BLOOM
4.09219,28.125,18424.05603,3.191178922,-13.705625,0.00009,0.7582,0.572,3.455182601,1.593981955,432.052113,NON_BLOOM,0.1862,1.80088,NON_BLOOM
1.80088,26.455,17718.10417,1.480410613,54.3480957,0.00003,0.6155,0.7294,3.433578672,2.427206327,427.9812027,NON_BLOOM,-0.1139,1.9166,NON_BLOOM
1.9166,24.135,17830.13333,2.043754186,66.85533358,0.00102,0.7675,0.8912,3.329777478,3.217602196,384.1241509,NON_BLOOM,-0.1237,5.79927,NON_BLOOM
5.79927,23.39,17242.33333,2.601110054,86.36682367,0.00004,0.5998,0.5694,3.339942822,3.284389847,432.3328833,NON_BLOOM,0.0304,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.86081,
0.86081,27.65,17484.9875,2.793161042,77.9007219,0,0.9212,0.884,3.301454435,1.68864529,319.8769719,NON_BLOOM,0.0372,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.38201,
0.38201,31.945,17278.75833,1.758797778,-28.47144659,0,0.9216,0.7187,3.136001302,2.7904465,201.3229362,NON_BLOOM,0.2029,0.85525,NON_BLOOM
0.85525,31.405,17569.75431,1.529289553,12.94466591,0,0.6277,0.5045,3.065958563,1.934973622,153.1454997,NON_BLOOM,0.1232,0.71002,NON_BLOOM
0.71002,30.67,17887.31667,2.683935559,20.76554749,0,0.5742,0.3065,3.029547775,1.515004584,185.9870372,NON_BLOOM,0.2677,1.1632,NON_BLOOM
1.1632,28.96,17850.38362,2.987249036,22.01016108,0.00001,0.6144,0.4713,3.036454295,1.087914672,221.2537031,NON_BLOOM,0.1431,0.9929,NON_BLOOM
0.9929,27.07,17536.90833,1.757955258,-11.38646466,0.00075,0.7038,0.8111,3.010360236,1.828172281,215.9107951,NON_BLOOM,-0.1073,1.6077,NON_BLOOM
1.6077,24.015,17966.62083,2.179255336,-79.29235507,0.00208,1.1424,1.4183,3.024436931,2.763511378,240.7525267,NON_BLOOM,-0.2759,5.51661,NON_BLOOM
5.51661,23.17,17501.18519,1.817353247,74.90377594,0.00004,0.8195,0.8568,3.054765289,3.122353101,186.986015,NON_BLOOM,-0.0373,2.45428,NON_BLOOM
2.45428,24.6,16809.61667,1.975266032,82.58639386,0.00008,0.5911,0.4377,3.033920616,2.726270983,391.0926788,NON_BLOOM,0.1534,0.7481,NON_BLOOM
0.7481,25.26,17141.09483,3.113,89.99360205,0,1.0028,0.806,3.145648753,1.955218978,396.027017,NON_BLOOM,0.1968,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,1.74073,
1.74073,25.975,18498.96667,0.750377848,113.7550777,0.00144,0.6281,0.6232,3.194854805,2.161661045,206.8880614,NON_BLOOM,0.0049,1.77667,NON_BLOOM
1.77667,23.02,18273.43333,0.946695694,98.45074663,0.00118,0.9763,0.9193,3.246845558,3.120796729,217.0389843,NON_BLOOM,0.057,2.33072,NON_BLOOM
2.33072,22.02,18242.40741,0.95865982,97.73121973,0.00127,0.8578,0.7575,3.355436095,3.353000729,175.0099147,NON_BLOOM,0.1003,2.58198,NON_BLOOM
2.58198,23.005,17474.7,3.528490286,46.25788466,0.00057,0.6622,0.4392,3.492039235,3.080763907,395.3105019,NON_BLOOM,0.223,1.91672,NON_BLOOM
1.91672,25.545,17267.75862,2.258280772,38.85040926,0.00001,0.8009,0.6438,3.470755476,2.176223794,472.5574124,NON_BLOOM,0.1571,0.97905,NON_BLOOM
0.97905,27.76,17297.5,1.75799359,35.46097411,0,0.7877,0.7115,3.470918666,2.0188062,506.4924219,NON_BLOOM,0.0762,0.60121,NON_BLOOM
0.60121,30.69,17922.34483,1.661773142,40.80680973,0,0.7648,0.6255,3.499465708,3.065342558,420.1534886,NON_BLOOM,0.1393,0.85594,NON_BLOOM
0.85594,32.43,19155.23333,1.523498961,38.11098312,0,0.5391,0.5167,3.557539724,3.797052219,662.9103679,NON_BLOOM,0.0224,0.66113,NON_BLOOM
0.66113,33.18,18516.9,1.569601105,43.64139318,0,0.4531,0.4423,3.665012411,3.678451516,694.1578859,NON_BLOOM,0.0108,0.66412,NON_BLOOM
0.66412,31.965,18488.06897,1.215788859,61.1219924,0.00001,0.657,0.462,3.773273037,2.732777382,683.8290412,NON_BLOOM,0.195,2.28735,NON_BLOOM
2.28735,30.91,19033.7,1.194763236,67.99962331,0,0.6081,0.4246,3.803265296,1.740910721,637.312593,NON_BLOOM,0.1835,3.12736,NON_BLOOM
3.12736,28.555,18949.72414,0.753179897,85.95569642,0.00003,0.6674,0.6379,3.805833311,1.489515208,420.545125,NON_BLOOM,0.0295,2.76051,NON_BLOOM
2.76051,25.975,18662.2,0.525996074,119.2948605,0.00008,0.5783,0.6109,3.805833311,2.499341163,258.0870302,NON_BLOOM,-0.0326,1.68029,NON_BLOOM
1.68029,23.505,18386.03333,1.445148167,98.96402446,0.00001,0.9427,1.1569,3.755815676,3.402304366,240.7327804,NON_BLOOM,-0.2142,2.76955,NON_BLOOM
2.76955,23.125,17838.2963,1.727918963,53.065848,0.00051,0.7521,0.4787,3.620105964,3.414391621,396.4457703,NON_BLOOM,0.2734,2.54801,NON_BLOOM
2.54801,23.205,17265,2.846302401,43.23205992,0.00022,0.5697,0.3425,3.59721157,2.967934771,627.7929629,NON_BLOOM,0.2272,1.45488,NON_BLOOM
1.45488,25.645,17153.13793,3.775069239,40.67195633,0.00001,0.8482,0.7322,3.59146275,1.956925026,678.5117425,NON_BLOOM,0.116,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.62016,
0.62016,32.005,18555.56667,1.932703195,37.8270531,0,0.4596,0.5601,3.586528299,3.584025224,580.804635,NON_BLOOM,-0.1005,0.54931,NON_BLOOM
0.54931,32.615,18239.4,0.280497233,-99.19165882,0,0.7392,0.5429,3.524100949,3.439908449,603.2169873,NON_BLOOM,0.1963,1.42315,NON_BLOOM
1.42315,32.38,18435,1.033637743,61.19177711,0,0.6433,0.4559,3.563091739,2.420805651,562.6414288,NON_BLOOM,0.1874,1.44525,NON_BLOOM
1.44525,31.17,18900.33333,1.425107947,45.3438952,0,0.5207,0.4632,3.580286956,1.06783042,455.272023,NON_BLOOM,0.0575,2.92949,NON_BLOOM
2.92949,28.325,18741.68966,2.934927979,64.06965594,0.00006,0.7929,0.6118,3.579037614,1.434871268,210.6992114,NON_BLOOM,0.1811,2.20569,NON_BLOOM
2.20569,24.135,18970.6,1.180178543,175.6703874,0.00216,0.9904,0.979,3.708041445,3.028455327,257.2430176,NON_BLOOM,0.0114,1.27716,NON_BLOOM
1.27716,22.265,18045.7,0.744825929,139.0420543,0.00046,1.02,0.9045,3.847731181,4.022304135,341.6187233,NON_BLOOM,0.1155,3.71999,NON_BLOOM
3.71999,22.21,17691.03704,2.770738839,60.99426506,0.00019,0.6541,0.5047,3.950106451,4.108506166,465.0142458,NON_BLOOM,0.1494,7.81897,NON_BLOOM
7.81897,22.335,17516.26667,2.783508807,54.68556366,0.00006,0.6339,0.4288,4.041873191,3.469078488,585.1237377,NON_BLOOM,0.2051,2.46367,NON_BLOOM
2.46367,25.605,17687.13793,2.373483651,24.23253861,0.00002,0.9339,0.6985,4.043658272,2.241979067,555.3753517,NON_BLOOM,0.2354,0.62032,NON_BLOOM
0.62032,29.03,17302.66667,2.232729955,44.50363247,0,0.909,0.7229,4.0309218,2.465280016,540.7778763,NON_BLOOM,0.1861,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.60743,
0.60743,32.905,18248.83333,0.312574025,128.6827222,0,0.8937,0.6225,4.087357456,3.78432999,357.4191785,NON_BLOOM,0.2712,0.72022,NON_BLOOM
0.72022,32.035,18167.7931,0.172779094,69.77394686,0,0.5444,0.3792,4.056129342,2.51422909,346.4928502,NON_BLOOM,0.1652,0.95916,NON_BLOOM
0.95916,30.255,18491.6,0.367132887,-139.9245172,0.00001,0.6404,0.4851,3.999712924,1.337010814,379.9341305,NON_BLOOM,0.1553,1.49406,NON_BLOOM
1.49406,27.605,19009.31034,3.19384429,54.94907874,0.00001,0.6668,0.477,3.995197551,1.766512572,338.7348675,NON_BLOOM,0.1898,1.84957,NON_BLOOM
1.84957,25.485,18595,1.056327958,73.54869472,0.00002,0.5453,0.5452,3.913247976,2.719679311,285.9191872,NON_BLOOM,1.00E-04,0.93998,NON_BLOOM
0.93998,22.795,18677.7,1.624102183,172.233187,0.00298,0.9461,0.9821,3.853667535,3.592062623,279.1308898,NON_BLOOM,-0.036,7.05056,NON_BLOOM
7.05056,21.51,18267.57143,1.093251329,75.68661449,0.00002,1.0688,0.9599,3.941989504,3.775721142,276.0362065,NON_BLOOM,0.1089,2.89284,NON_BLOOM
2.89284,22.85,17199.66667,3.41698983,40.81234967,0,0.6031,0.4302,3.88539008,3.062113468,569.9280433,NON_BLOOM,0.1729,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.56821,
0.56821,31.06,18239.93103,1.918535917,40.90128965,0,0.4218,0.4243,3.625582903,2.336038313,586.0934591,NON_BLOOM,-0.0025,1.26731,NON_BLOOM
1.26731,30.31,18938.86667,1.804748028,57.88503608,0,0.555,0.5082,3.629125311,1.216841597,494.9745088,NON_BLOOM,0.0468,3.97607,NON_BLOOM
3.97607,27.715,18653.44828,0.986440415,-135.7945453,0.00008,0.8826,0.9277,3.629565205,1.443256349,336.1537391,NON_BLOOM,-0.0451,4.81832,NON_BLOOM
4.81832,24.36,18214,2.49469019,62.84942914,0.00046,0.6929,0.7561,3.694108673,2.738545462,308.2153749,NON_BLOOM,-0.0632,9.85067,NON_BLOOM
9.85067,22.635,18120.73333,2.366846591,63.04484217,0.00122,0.8993,0.7941,3.710944025,3.502816724,326.4869873,NON_BLOOM,0.1052,4.60363,NON_BLOOM
4.60363,22.395,17339.03704,1.994377112,52.464392,0.00006,0.8552,0.6029,3.600641412,3.490674183,497.5376934,NON_BLOOM,0.2523,4.78577,NON_BLOOM
4.78577,24.06,17379.8,2.570246033,44.88599646,0.00166,0.6627,0.3931,3.485306932,2.854154015,594.5348196,NON_BLOOM,0.2696,2.27086,NON_BLOOM
2.27086,24.535,17435.62069,1.887226061,39.40977312,0.00014,0.8519,0.5842,3.537496246,1.74060494,500.8160097,NON_BLOOM,0.2677,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.53556,
0.53556,32,18286.37931,1.805179477,49.02234421,0.00001,0.5058,0.4092,3.748300078,2.775258872,371.5106825,NON_BLOOM,0.0966,0.79692,NON_BLOOM
0.79692,30.305,19374.03333,1.737075255,59.72564109,0,0.4131,0.4085,3.748012506,1.199335754,551.5474579,NON_BLOOM,0.0046,3.42767,NON_BLOOM
3.42767,27.705,19122.31034,1.326531674,79.0671546,0.00008,0.62,0.5108,3.748014729,1.608211783,487.1856131,NON_BLOOM,0.1092,1.8893,NON_BLOOM
1.8893,24.9,18592.66667,0.784856525,126.9271594,0.00059,0.6334,0.6137,3.710461819,2.748473314,432.8827624,NON_BLOOM,0.0197,4.20076,NON_BLOOM
4.20076,23.65,18260,2.530137397,62.14263542,0.00018,0.6304,0.6362,3.602564384,3.274754444,444.1270458,NON_BLOOM,-0.0058,3.19242,NON_BLOOM
3.19242,23.165,17926.74074,1.024233972,47.42013453,0.00059,0.6011,0.4652,3.510528411,3.33534533,506.4560568,NON_BLOOM,0.1359,0.87278,NON_BLOOM
0.87278,24.115,17514.4,3.606807455,41.94476961,0.00086,0.8199,0.7117,3.505526861,2.549032496,646.7979662,NON_BLOOM,0.1082,1.30144,NON_BLOOM
1.30144,25.845,17378.10345,4.878600176,39.48514988,0.00001,0.9056,0.6591,3.417777944,1.524791425,605.6996875,NON_BLOOM,0.2465,0.80719,NON_BLOOM
0.80719,28.52,17474.66667,4.217609984,37.32394592,0,0.8397,0.7616,3.409565486,1.783303933,447.4688384,NON_BLOOM,0.0781,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.82095,
0.82095,31.605,18049.31034,0.121262149,-159.8246821,0,0.7705,0.5867,3.301699373,2.290689489,379.0604565,NON_BLOOM,0.1838,0.73339,NON_BLOOM
0.73339,30.9,18401.2,2.20306956,50.84551747,0.00001,0.7046,0.5592,3.341929619,1.258765103,327.2587013,NON_BLOOM,0.1454,2.38783,NON_BLOOM
2.38783,28.52,18740.27586,1.354567818,-144.7817694,0,0.8551,0.742,3.344904707,1.258765103,270.6787248,NON_BLOOM,0.1131,2.39215,NON_BLOOM
2.39215,25.765,18865.5,0.872783309,-179.6708055,0.00006,0.7657,0.8203,3.286126429,2.330596609,327.6561875,NON_BLOOM,-0.0546,1.80358,NON_BLOOM
1.80358,23.68,18116.06667,0.856157432,100.5335359,0.00039,0.7705,0.8599,3.28277097,3.197844869,343.8698038,NON_BLOOM,-0.0894,6.02369,NON_BLOOM
6.02369,22.18,17904.74074,2.697159656,70.87043155,0.00065,0.6778,0.6184,3.414189447,3.522216001,356.8343148,NON_BLOOM,0.0594,4.19481,NON_BLOOM
4.19481,23.225,17422.6,3.945057409,44.1896397,0,0.8411,0.5069,3.506046167,3.09817778,493.8614282,NON_BLOOM,0.3342,1.06362,NON_BLOOM
1.06362,25.935,17058.86207,1.38606721,37.97956186,0.00011,0.702,0.6429,3.501696513,2.106132745,650.23459,NON_BLOOM,0.0591,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.87793,
0.87793,32.58,18306.16667,0.277963496,175.8241946,0,1.2548,0.8574,3.599878374,3.432104554,526.8220515,NON_BLOOM,0.3974,0.6224,NON_BLOOM
0.6224,32.265,18628.44828,1.239141788,52.11307906,0,0.6892,0.5875,3.658502559,2.412045582,551.956768,NON_BLOOM,0.1017,1.02981,NON_BLOOM
1.02981,30.52,18926.96667,0.742382736,56.98680249,0.00001,0.6407,0.5287,3.635652452,1.340349509,408.4648545,NON_BLOOM,0.112,1.12848,NON_BLOOM
